13&15.0&https://www.goodreads.com/book/show/1848.Wild_Swans&Wild Swans: Three Daughters of China&Jung Chang&6266&104872&4.23&562&2003&0&Nonfiction;History;Cultural;China;Biography;Autobiography;Memoir;Cultural;Asia;Historical;Biography;Autobiography;Biography Memoir;Literature;Asian Literature&2&China&8.614&1.420174636174636
14&16.0&https://www.goodreads.com/book/show/7968243-cleopatra&Cleopatra: A Life&Stacy Schiff&5403&112627&3.69&369&2010&0&History;Biography;Nonfiction;Historical;Northern Africa;Egypt;Biography Memoir;Audiobook;Cultural;Africa;History;Ancient History;Womens&2&Alexandria;Ptolemaic Egypt;Rome&7.6419999999999995&0.44817463617463493
15&17.0&https://www.goodreads.com/book/show/7501962-bonhoeffer&Bonhoeffer: Pastor, Martyr, Prophet, Spy&Eric Metaxas&4084&66894&4.18&608&2010&0&Biography;History;Nonfiction;Christian;Religion;Religion;Christianity;Religion;Theology;Biography Memoir;War;World War II;Religion;Faith&3&&8.524000000000001&1.3301746361746345
16&18.0&https://www.goodreads.com/book/show/40929.The_Rise_of_Theodore_Roosevelt&The Rise of Theodore Roosevelt&Edmund Morris&1932&52375&4.17&816&2001&1&Biography;History;Nonfiction;Politics;Presidents;Politics;North American Hi...;American History;Biography Memoir;Historical;Presidents;Us Presidents;Literature;American&2&&8.506&1.312174636174635
17&19.0&https://www.goodreads.com/book/show/18728.No_Ordinary_Time&No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II&Doris Kearns Goodwin&1538&44826&4.14&633&1995&0&History;Biography;Nonfiction;North American Hi...;American History;Politics;Presidents;Politics;War;World War II;Biography Memoir;Historical;War&2&&8.452&1.2581746361746344
18&20.0&https://www.goodreads.com/book/show/78508.The_River_of_Doubt&The River of Doubt: Theodore Roosevelt's Darkest Journey&Candice Millard&4567&61671&4.1&416&2006&0&History;Nonfiction;Biography;Adventure;Travel;Politics;Presidents;North American Hi...;American History;Historical;Audiobook;Biography Memoir&1&&8.379999999999999&1.1861746361746344
19&21.0&https://www.goodreads.com/book/show/10335318-destiny-of-the-republic&Destiny of the Republic: A Tale of Madness, Medicine and the Murder of a President&Candice Millard&6603&69725&4.1&339&2011&0&History;Nonfiction;Biography;North American Hi...;American History;Politics;Presidents;Politics;Historical;Audiobook;Crime;True Crime;Biography Memoir&3&&8.379999999999999&1.1861746361746344
20&22.0&https://www.goodreads.com/book/show/9938498-in-the-garden-of-beasts&In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin&Erik Larson&15300&185168&3.83&448&2011&0&History;Nonfiction;War;World War II;Historical;Biography;War;Cultural;Germany;Audiobook;Politics;World War II;Holocaust&3&Berlin&7.894&0.7001746361746353
21&23.0&https://www.goodreads.com/book/show/2852263-nicholas-and-alexandra&Nicholas And Alexandra&Robert K. Massie&1347&30191&4.13&584&1967&1&History;Nonfiction;Biography;Cultural;Russia;History;Russian History;Historical;Biography Memoir;Russian History;Romanovs;History;European History;Politics&0&Russian Federation&8.434&1.2401746361746349
22&24.0&https://www.goodreads.com/book/show/10883.Benjamin_Franklin&Benjamin Franklin: An American Life&Walter Isaacson&2331&128015&4.0&586&2004&0&Biography;History;Nonfiction;North American Hi...;American History;Biography Memoir;Politics;Military History;American Revolution;Historical;Business;Audiobook&0&United States of America&8.2&1.006174636174635
23&25.0&https://www.goodreads.com/book/show/1111.The_Power_Broker&The Power Broker: Robert Moses and the Fall of New York&Robert A. Caro&1772&18574&4.33&1246&1975&0&History;Biography;Nonfiction;Politics;New York;Business;North American Hi...;American History;Geography;Cities;Cities;Urban Planning;Biography Memoir&3&New York City, New York&8.794&1.6001746361746352
24&26.0&https://www.goodreads.com/book/show/10104.The_Six_Wives_of_Henry_VIII&The Six Wives of Henry VIII&Alison Weir&1697&68976&4.07&643&1992&0&History;Nonfiction;Biography;Historical;English History;Tudor Period;European Literature;British Literature;Biography Memoir;History;European History;Audiobook;Literature;16th Century&0&&8.326&1.1321746361746357
25&27.0&https://www.goodreads.com/book/show/49627156-tesla&Tesla: Inventor of the Modern&Richard Munson&147&2850&3.64&320&2019&0&Biography;Science;History;Nonfiction;Science;Technology;Audiobook;Biography Memoir;Science;Physics;Historical;North American Hi...;American History&0&&7.552&0.3581746361746353
26&28.0&https://www.goodreads.com/book/show/13533740-thomas-jefferson&Thomas Jefferson: The Art of Power&Jon Meacham&2075&38735&3.96&759&2012&0&Biography;History;Nonfiction;Politics;Presidents;North American Hi...;American History;Politics;Presidents;Us Presidents;Military History;American Revolution;Biography Memoir;Audiobook&3&United States of America;Monticello;Virginia&8.128&0.934174636174635
27&31.0&https://www.goodreads.com/book/show/530793.The_Wives_of_Henry_VIII&The Wives of Henry VIII&Antonia Fraser&438&19568&4.04&482&1993&0&History;Nonfiction;Biography;Historical;English History;Tudor Period;European Literature;British Literature;Biography Memoir;History;European History;Literature;16th Century;Womens&0&England&8.272&1.0781746361746352
28&32.0&https://www.goodreads.com/book/show/45546.Undaunted_Courage&Undaunted Courage: The Pioneering First Mission to Explore America's Wild Frontier&Stephen E. Ambrose&2694&59487&4.15&592&2003&0&History;Nonfiction;Biography;North American Hi...;American History;Adventure;Historical;Travel;Westerns;Audiobook;Literature;American&3&United States of America&8.47&1.2761746361746358
29&34.0&https://www.goodreads.com/book/show/25019.The_Professor_and_the_Madman&The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary&Simon Winchester&6415&111500&3.81&242&2005&0&Nonfiction;History;Biography;Humanities;Language;Writing;Books About Books;Historical;Crime;True Crime;Audiobook;Biography Memoir;Humanities;Linguistics&2&United Kingdom&7.8580000000000005&0.6641746361746352
30&35.0&https://www.goodreads.com/book/show/86524.The_Path_to_Power&The Path to Power&Robert A. Caro&1118&24042&4.24&882&1990&1&Biography;History;Nonfiction;Politics;Politics;Presidents;North American Hi...;American History;Biography Memoir;Presidents;Us Presidents;Audiobook;Literature;American&2&Johnson City, Texas;Washington, D.C.&8.632000000000001&1.4381746361746355
31&36.0&https://www.goodreads.com/book/show/309627.Encounters_and_Dialogues_with_Martin_Heidegger_1929_1976&Encounters and Dialogues with Martin Heidegger, 1929-1976&Heinrich Wiegand Petzet&3&2306&3.62&284&1993&0&Philosophy;Biography&0&&7.516&0.32217463617463526
32&37.0&https://www.goodreads.com/book/show/19809.The_Last_Lion&The Last Lion: Winston Spencer Churchill: Visions of Glory, 1874-1932&William Manchester&627&15787&4.21&992&1984&1&Biography;History;Nonfiction;Politics;Biography Memoir;War;European Literature;British Literature;History;World History;Audiobook;Historical&0&&8.578&1.384174636174635
33&38.0&https://www.goodreads.com/book/show/12722468-elizabeth-the-queen&Elizabeth the Queen: The Life of a Modern Monarch&Sally Bedell Smith&1305&28936&3.84&663&2012&0&Biography;Nonfiction;History;Biography Memoir;Historical;European Literature;British Literature;Audiobook;Autobiography;Memoir;Adult;Womens&1&&7.912&0.7181746361746348
34&39.0&https://www.goodreads.com/book/show/2054761.The_Snowball&The Snowball: Warren Buffett and the Business of Life&Alice Schroeder&1410&47152&4.09&960&2008&0&Biography;Business;Nonfiction;Economics;Finance;Economics;History;Biography Memoir;Currency;Money;Buisness;Biography;Autobiography&1&&8.361999999999998&1.1681746361746348
35&40.0&https://www.goodreads.com/book/show/10235.Mountains_Beyond_Mountains&Mountains Beyond Mountains: The Quest of Dr. Paul Farmer, a Man Who Would Cure the World&Tracy Kidder&4979&85134&4.11&333&2004&0&Nonfiction;Biography;Health;Medicine;Autobiography;Memoir;Medical;Science;Health;Biography Memoir;Social Movements;Social Justice;History&0&&8.398&1.2041746361746357
36&41.0&https://www.goodreads.com/book/show/4806.Longitude&Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time&Dava Sobel&2947&69526&3.92&184&2005&0&History;Nonfiction;Science;Biography;Historical;Science;Geography;Science;History Of Science;Science;Technology;Travel;Science;Popular Science&1&&8.056000000000001&0.862174636174635
37&42.0&https://www.goodreads.com/book/show/91767.Frida&Frida: A Biography of Frida Kahlo&Hayden Herrera&620&56651&3.96&528&2002&0&Biography;Art;Nonfiction;History;Biography Memoir;Feminism;Art;Art History;Autobiography;Memoir;Historical;Womens&0&&8.128&0.934174636174635
38&43.0&https://www.goodreads.com/book/show/8255917-washington&Washington: A Life&Ron Chernow&2658&65482&4.08&928&2010&0&Biography;History;Nonfiction;Politics;Presidents;North American Hi...;American History;Politics;Biography Memoir;Military History;American Revolution;Audiobook;Historical&1&&8.344000000000001&1.1501746361746352
39&44.0&https://www.goodreads.com/book/show/111222.The_Life_of_Elizabeth_I&The Life of Elizabeth I&Alison Weir&748&34310&3.97&532&1999&0&History;Biography;Nonfiction;English History;Tudor Period;Historical;European Literature;British Literature;Biography Memoir;History;European History;Literature;16th Century;Womens&0&&8.146&0.9521746361746354
40&45.0&https://www.goodreads.com/book/show/316583.Helen_Keller&Helen Keller: A Life&Dorothy Herrmann&63&797&4.18&414&1999&0&Biography;Nonfiction;History;North American Hi...;American History;Disability;Autobiography;Memoir;Politics;Feminism;Literature;20th Century;Biography Memoir&0&&8.524000000000001&1.3301746361746345
41&46.0&https://www.goodreads.com/book/show/18835.Virginia_Woolf&Virginia Woolf: A Biography&Quentin Bell&96&2825&4.17&576&1974&0&Biography;Nonfiction;Biography Memoir;History;European Literature;British Literature;Literature;Feminism;Literature;20th Century;Classics;Autobiography;Memoir&2&&8.506&1.312174636174635
42&47.0&https://www.goodreads.com/book/show/2368.Mornings_on_Horseback&Mornings on Horseback: The Story of an Extraordinary Family, a Vanished Way of Life, and the Unique Child Who Became Theodore Roosevelt&David McCullough&1513&32768&4.02&445&1982&0&Biography;History;Nonfiction;North American Hi...;American History;Politics;Presidents;Biography Memoir;Politics;Historical;Audiobook;Presidents;Us Presidents&3&United States of America&8.236&1.0421746361746342
43&48.0&https://www.goodreads.com/book/show/86525.Master_of_the_Senate&Master of the Senate&Robert A. Caro&927&22270&4.29&1167&2003&1&Biography;History;Politics;Nonfiction;North American Hi...;American History;Politics;Presidents;Biography Memoir;Presidents;Us Presidents;Literature;American;The United States Of America&5&&8.722&1.5281746361746351
44&49.0&https://www.goodreads.com/book/show/13049569-the-passage-of-power&The Passage of Power&Robert A. Caro&1180&18416&4.25&712&2012&1&Biography;History;Politics;Nonfiction;North American Hi...;American History;Politics;Presidents;Biography Memoir;Presidents;Us Presidents;Audiobook;Literature;American&6&United States of America&8.649999999999999&1.456174636174635
45&50.0&https://www.goodreads.com/book/show/824938.Churchill&Churchill: A Life&Martin  Gilbert&220&8305&3.94&1088&1992&0&Biography;History;Nonfiction;Politics;War;World War II;Biography Memoir;History;European History;War;War;World War I;History;World History&0&&8.092&0.898174636174635
46&51.0&https://www.goodreads.com/book/show/10770718-the-confessions-of-st-augustine&The Confessions of St. Augustine&Augustine of Hippo&2688&57610&3.89&0&2010&0&Philosophy;Classics;Religion;Religion;Theology;Nonfiction;Biography;Christian;Religion;Christianity;History;Spirituality&0&&8.002&0.8081746361746353
47&52.0&https://www.goodreads.com/book/show/55751.The_Last_Lion&The Last Lion: Winston Spencer Churchill: Alone, 1932-40&William Manchester&425&12673&4.22&800&1989&1&Biography;History;Nonfiction;Politics;War;World War II;Biography Memoir;War;European Literature;British Literature;History;World History;Audiobook&0&&8.596&1.4021746361746346
48&53.0&https://www.goodreads.com/book/show/65459.Adolf_Hitler&Adolf Hitler&John  Toland&198&3233&4.22&1120&1991&0&History;Biography;Nonfiction;War;World War II;War;Cultural;Germany;Biography Memoir;World War II;Holocaust;Politics;Military;Military History&1&&8.596&1.4021746361746346
49&54.0&https://www.goodreads.com/book/show/141078.Tolstoy&Tolstoy&Henri Troyat&58&668&4.32&896&2001&0&Biography;Nonfiction;History;Cultural;Russia;Biography Memoir;Literature;Literature;Russian Literature;Philosophy;Classics;Politics&0&Russian Federation&8.776&1.5821746361746354
50&55.0&https://www.goodreads.com/book/show/208324.Means_of_Ascent&Means of Ascent&Robert A. Caro&699&25648&4.16&592&1991&1&Biography;History;Politics;Nonfiction;North American Hi...;American History;Politics;Presidents;Biography Memoir;Presidents;Us Presidents;Audiobook;The United States Of America&1&&8.488&1.2941746361746354
51&56.0&https://www.goodreads.com/book/show/111220.Eleanor_of_Aquitaine&Eleanor of Aquitaine: A Life&Alison Weir&684&17347&3.87&496&2001&1&History;Biography;Nonfiction;Historical;Medieval;Historical;Cultural;France;European Literature;British Literature;History;Medieval History;Biography Memoir;History;European History&0&&7.966&0.7721746361746352
52&57.0&https://www.goodreads.com/book/show/691520.No_One_Here_Gets_Out_Alive&No One Here Gets Out Alive&Danny Sugerman&807&44324&3.89&384&2006&0&Music;Biography;Nonfiction;Biography Memoir;History;Autobiography;Memoir;Music;Rock N Roll;Biography;Music Biography;Poetry;Biography;Autobiography&0&Los Angeles, California;New York City, New York;San Francisco, California;…more;Paris;Sunset Strip, Hollywood, California;Albuquerque, New Mexico;…less&8.002&0.8081746361746353
53&58.0&https://www.goodreads.com/book/show/93426.Genghis_Khan_and_the_Making_of_the_Modern_World&Genghis Khan and the Making of the Modern World&Jack Weatherford&3150&66993&3.97&312&2005&0&History;Nonfiction;Biography;Cultural;Asia;Historical;History;World History;Audiobook;War;Cultural;China;Biography Memoir&1&Mongol Empire&8.146&0.9521746361746354
54&59.0&https://www.goodreads.com/book/show/15758936-the-mitford-girls&The Mitford Girls: The Biography of an Extraordinary Family&Mary S. Lovell&850&14108&3.83&609&2003&0&Biography;Nonfiction;History;Biography Memoir;European Literature;British Literature;Historical;War;World War II;Autobiography;Memoir;Literature;20th Century;Womens&0&&7.894&0.7001746361746353
55&60.0&https://www.goodreads.com/book/show/106590.Lincoln&Lincoln&David Herbert Donald&627&45701&4.12&714&1996&0&Biography;History;Nonfiction;Politics;Presidents;Military History;Civil War;North American Hi...;American History;Politics;Historical;Biography Memoir;Presidents;Us Presidents&4&&8.416&1.2221746361746353
56&61.0&https://www.goodreads.com/book/show/13330922-the-black-count&The Black Count: Glory, Revolution, Betrayal, and the Real Count of Monte Cristo&Tom Reiss&2240&19012&3.93&414&2012&0&History;Nonfiction;Biography;Cultural;France;Historical;Biography Memoir;War;Audiobook;Adventure;History;European History&5&Paris;Cairo;Alexandria;…more;Jérémie;…less&8.074&0.8801746361746353
57&62.0&https://www.goodreads.com/book/show/118824.Walt_Disney&Walt Disney: The Triumph of the American Imagination&Neal Gabler&686&11413&3.93&851&2006&0&Biography;Nonfiction;History;Business;Culture;Film;Audiobook;Biography Memoir;Art;Autobiography;Memoir;Biography;Autobiography&1&&8.074&0.8801746361746353
58&63.0&https://www.goodreads.com/book/show/10106.The_Children_of_Henry_VIII&The Children of Henry VIII&Alison Weir&544&16122&3.92&385&1997&0&History;Nonfiction;Biography;English History;Tudor Period;Historical;European Literature;British Literature;History;European History;Literature;16th Century;Biography Memoir;Audiobook&0&&8.056000000000001&0.862174636174635
59&64.0&https://www.goodreads.com/book/show/90822.Abraham_Lincoln&Abraham Lincoln: The Prairie Years and the War Years&Carl Sandburg&209&4918&4.28&762&2005&0&Biography;History;Nonfiction;Military History;Civil War;Politics;Presidents;North American Hi...;American History;Politics;American History;American Civil War;Biography Memoir;Classics&2&&8.704&1.5101746361746353
60&66.0&https://www.goodreads.com/book/show/106139.The_Man_Who_Knew_Infinity&The Man Who Knew Infinity: A Life of the Genius Ramanujan&Robert Kanigel&460&9798&3.91&438&1992&0&Biography;Nonfiction;Science;Mathematics;Science;History;Cultural;India;Biography Memoir;Audiobook;Autobiography;Memoir;Biography;Autobiography&2&&8.038&0.8441746361746353
61&67.0&https://www.goodreads.com/book/show/3147367-american-lion&American Lion: Andrew Jackson in the White House&Jon Meacham&1835&51817&3.8&483&2008&0&History;Biography;Nonfiction;Politics;Presidents;North American Hi...;American History;Politics;Presidents;Us Presidents;Biography Memoir;Historical;Audiobook&1&United States of America&7.84&0.6461746361746348
62&68.0&https://www.goodreads.com/book/show/9755737-the-king-s-speech&The King's Speech: How One Man Saved the British Monarchy&Mark Logue&1030&12561&3.62&242&2010&0&Nonfiction;History;Biography;Historical;Audiobook;European Literature;British Literature;Biography Memoir;Politics;Media Tie In;Adult&1&London, England;New York City, New York;Adelaide, South Australia;…more;Perth, Western Australia;…less&7.516&0.32217463617463526
63&69.0&https://www.goodreads.com/book/show/10109.Henry_VIII&Henry VIII: The King and His Court&Alison Weir&326&14988&4.02&642&2008&0&History;Nonfiction;Biography;English History;Tudor Period;Historical;European Literature;British Literature;Biography Memoir;History;European History;Literature;16th Century;Historical;Medieval&0&United Kingdom&8.236&1.0421746361746342
64&70.0&https://www.goodreads.com/book/show/712665.Last_Train_to_Memphis&Last Train to Memphis: The Rise of Elvis Presley&Peter Guralnick&432&9488&3.99&576&1995&1&Music;Biography;Nonfiction;History;Biography Memoir;North American Hi...;American History;Culture;Pop Culture;Music;Rock N Roll;Art;Biography;Music Biography&0&&8.182&0.9881746361746354
65&71.0&https://www.goodreads.com/book/show/76787.Parting_the_Waters&Parting the Waters&Taylor Branch&471&9183&4.34&1064&1988&1&History;Nonfiction;Biography;North American Hi...;American History;Race;Politics;Cultural;African American;Literature;American;Historical;Social Movements;Social Justice&7&&8.812000000000001&1.618174636174635
66&73.0&https://www.goodreads.com/book/show/12334.Zelda&Zelda&Nancy Milford&473&12847&3.73&426&2001&0&Biography;Nonfiction;History;Biography Memoir;Autobiography;Memoir;Womens;Historical;Mental Health;Mental Illness;Unfinished;Feminism&1&&7.714&0.5201746361746351
67&74.0&https://www.goodreads.com/book/show/347610.King_Leopold_s_Ghost&King Leopold's Ghost: A Story of Greed, Terror, and Heroism in Colonial Africa&Adam Hochschild&3137&51816&4.09&366&1999&0&History;Nonfiction;Cultural;Africa;Biography;Politics;Historical;History;World History;Cultural;Belgium;History;European History;Race&5&Congo;Congo Free State&8.361999999999998&1.1681746361746348
68&76.0&https://www.goodreads.com/book/show/29209.The_Color_of_Water&The Color of Water: A Black Man's Tribute to His White Mother&James   McBride&5946&116001&4.08&291&2004&0&Nonfiction;Autobiography;Memoir;Biography;Race;Cultural;African American;Biography Memoir;Biography;Autobiography;Academic;School;Book Club;Audiobook&2&&8.344000000000001&1.1501746361746352
69&77.0&https://www.goodreads.com/book/show/17149.Love_and_Louis_XIV&Love and Louis XIV: The Women in the Life of the Sun King&Antonia Fraser&281&8621&3.81&388&2007&0&History;Nonfiction;Biography;Cultural;France;Historical;Literature;17th Century;History;European History;Audiobook;Biography Memoir;Literature;18th Century&0&Versailles&7.8580000000000005&0.6641746361746352
70&78.0&https://www.goodreads.com/book/show/17174424-rajinikanth&Rajinikanth: The Definitive Biography&Naman Ramachandran&24&154&3.8&352&2012&0&Biography;Nonfiction&0&&7.84&0.6461746361746348
71&80.0&https://www.goodreads.com/book/show/596260.Go_Forward_with_Faith&Go Forward with Faith: The Biography of Gordon B. Hinckley&Sheri Dew&528&7909&4.56&653&1996&0&Biography;Religion;Christianity;Lds;Nonfiction;Religion;Church;Biography Memoir;Lds;Lds Non Fiction;Spirituality;Inspirational;History&0&&9.207999999999998&2.0141746361746344
72&81.0&https://www.goodreads.com/book/show/6462.His_Excellency&His Excellency: George Washington&Joseph J. Ellis&1305&40910&3.91&320&2005&0&History;Biography;Nonfiction;Politics;Presidents;North American Hi...;American History;Politics;Military History;American Revolution;Biography Memoir;Historical;Presidents;Us Presidents&0&&8.038&0.8441746361746353
73&82.0&https://www.goodreads.com/book/show/7458615-becoming-queen-victoria&Becoming Queen Victoria: The Tragic Death of Princess Charlotte and the Unexpected Rise of Britain's Greatest Monarch&Kate Williams&313&3228&3.95&465&2010&0&History;Biography;Nonfiction;Historical;Historical;Victorian;European Literature;British Literature;Literature;19th Century;Biography Memoir;Adult;History;European History&0&&8.11&0.9161746361746353
74&83.0&https://www.goodreads.com/book/show/22609391-the-wright-brothers&The Wright Brothers&David McCullough&6425&86974&4.1&320&2015&0&History;Biography;Nonfiction;North American Hi...;American History;Aviation;Audiobook;Historical;Science;Biography Memoir;Science;Technology&2&&8.379999999999999&1.1861746361746344
75&84.0&https://www.goodreads.com/book/show/89840.Secrets_of_the_Flesh&Secrets of the Flesh: A Life of Colette&Judith Thurman&87&1484&3.88&592&2000&0&Biography;Nonfiction;Cultural;France;History;Biography Memoir;LGBT;LGBT;Queer;Adult Fiction;Erotica;Literature;Literature;20th Century&3&&7.984&0.7901746361746349
76&86.0&https://www.goodreads.com/book/show/7940589-malcolm-x&Malcolm X: A Life of Reinvention&Manning Marable&828&20348&4.1&608&2011&0&Biography;History;Nonfiction;Race;Politics;Cultural;African American;North American Hi...;American History;Biography Memoir;Audiobook;Social Movements;Social Justice&7&&8.379999999999999&1.1861746361746344
77&87.0&https://www.goodreads.com/book/show/101636.Room_Full_of_Mirrors&Room Full of Mirrors: A Biography of Jimi Hendrix&Charles R. Cross&311&8447&4.16&400&2006&0&Music;Biography;Nonfiction;Biography Memoir;History;Culture;Pop Culture;Audiobook;Autobiography;Memoir;The United States Of America;Music;Musicians&0&&8.488&1.2941746361746354
78&88.0&https://www.goodreads.com/book/show/68554.The_Twelve_Caesars&The Twelve Caesars&Suetonius&671&20213&3.94&288&1979&1&History;Classics;Nonfiction;Biography;History;Ancient History;Historical;Literature;Ancient;Roman;Politics;Humanities;Classical Studies&0&&8.092&0.898174636174635
79&89.0&https://www.goodreads.com/book/show/38737.The_Real_James_Herriot&The Real James Herriot: A Memoir of My Father&Jim Wight&255&5315&4.23&371&2001&0&Biography;Nonfiction;Autobiography;Memoir;Animals;Biography Memoir;European Literature;British Literature;History;Literature;20th Century;Health;Medicine;Humor&0&United Kingdom&8.614&1.420174636174636
80&90.0&https://www.goodreads.com/book/show/1159047.A_Beautiful_Mind&A Beautiful Mind&Sylvia Nasar&1506&129290&4.12&459&1999&0&Biography;Nonfiction;Psychology;Science;Science;Mathematics;History;Biography Memoir;Health;Mental Health;Media Tie In;Mental Health;Mental Illness&4&&8.416&1.2221746361746353
81&91.0&https://www.goodreads.com/book/show/5240.Ronald_Reagan&Ronald Reagan: How an Ordinary Man Became an Extraordinary Leader&Dinesh D'Souza&53&1185&4.12&304&1999&0&Biography;History;Politics;Nonfiction;Politics;Presidents;North American Hi...;American History;Politics;Political Science;Biography Memoir;Presidents;Us Presidents;Historical&0&&8.416&1.2221746361746353
82&92.0&https://www.goodreads.com/book/show/772976.Frida_Kahlo&Frida Kahlo: 1907-1954 Pain and Passion&Andrea Kettenmann&125&11838&4.2&96&1999&0&Art;Nonfiction;Biography;Art;Art History;History;Reference;Feminism;Biography Memoir;Womens;Art and Photography&0&&8.56&1.3661746361746354
83&93.0&https://www.goodreads.com/book/show/34684622-leonardo-da-vinci&Leonardo da Vinci&Walter Isaacson&4714&84648&4.13&600&2017&0&Biography;Nonfiction;History;Art;Science;Biography Memoir;Audiobook;Cultural;Italy;Historical;Art;Art History&2&&8.434&1.2401746361746349
84&94.0&https://www.goodreads.com/book/show/83060.When_Character_Was_King&When Character Was King: A Story of Ronald Reagan&Peggy Noonan&222&2962&4.24&352&2002&0&Biography;History;Nonfiction;Politics;Politics;Presidents;North American Hi...;American History;Leadership;Historical;Biography Memoir;Autobiography;Memoir&0&&8.632000000000001&1.4381746361746355
85&95.0&https://www.goodreads.com/book/show/49312.iCon&iCon: Steve Jobs, the Greatest Second Act in the History of Business&Jeffrey S. Young&200&9448&4.02&359&2006&0&Biography;Business;Nonfiction;Business;Apple;Computer Science;Computers;Science;Technology;Leadership;Biography Memoir;Business;Management;History&0&&8.236&1.0421746361746342
